node_id,node_type,lat,lon,city,region_id
C012015,customer,15.996702,108.206202,Da Nang,DAN
C029215,customer,15.990143,108.250322,Da Nang,DAN
C048038,customer,16.034318,108.14723,Da Nang,DAN
C014964,customer,15.983355,108.17386,Da Nang,DAN
C021697,customer,16.127774,108.182386,Da Nang,DAN
C033570,customer,15.981699,108.127812,Da Nang,DAN
C017435,customer,16.001384,108.244469,Da Nang,DAN
C008762,customer,16.047937,108.192349,Da Nang,DAN
C048639,customer,16.086178,108.142826,Da Nang,DAN
C031136,customer,16.126309,108.168427,Da Nang,DAN
C007916,customer,15.991017,108.137549,Da Nang,DAN
C045717,customer,16.048768,108.202429,Da Nang,DAN
C027824,customer,16.069113,108.125261,Da Nang,DAN
C005304,customer,16.110752,108.225383,Da Nang,DAN
C014204,customer,16.046756,108.191485,Da Nang,DAN
C004066,customer,16.069427,108.268719,Da Nang,DAN
C007950,customer,15.982265,108.172829,Da Nang,DAN
C003333,customer,16.127355,108.12788,Da Nang,DAN
C040227,customer,16.038326,108.224936,Da Nang,DAN
C043323,customer,15.999198,108.125949,Da Nang,DAN
C046502,customer,16.077118,108.161179,Da Nang,DAN
C025390,customer,16.050015,108.128887,Da Nang,DAN
C016094,customer,16.123033,108.244832,Da Nang,DAN
C006356,customer,16.038869,108.175597,Da Nang,DAN
C013753,customer,16.111043,108.162338,Da Nang,DAN
C008805,customer,16.128996,108.276705,Da Nang,DAN
C047613,customer,16.002644,108.141341,Da Nang,DAN
C049975,customer,16.006273,108.258598,Da Nang,DAN
C037239,customer,16.001084,108.179901,Da Nang,DAN
C035077,customer,16.045385,108.242608,Da Nang,DAN
C005010,customer,16.014067,108.199281,Da Nang,DAN
C018511,customer,16.025197,108.159946,Da Nang,DAN
C016232,customer,15.975913,108.229272,Da Nang,DAN
C009105,customer,16.095934,108.197632,Da Nang,DAN
C018482,customer,16.012854,108.135588,Da Nang,DAN
C030717,customer,16.011399,108.24484,Da Nang,DAN
C046335,customer,16.031626,108.245721,Da Nang,DAN
C026933,customer,16.122584,108.13741,Da Nang,DAN
C005450,customer,16.013064,108.246906,Da Nang,DAN
C038848,customer,16.07694,108.252705,Da Nang,DAN
C048289,customer,16.00038,108.218212,Da Nang,DAN
C038575,customer,16.006884,108.135849,Da Nang,DAN
C016147,customer,16.111938,108.231628,Da Nang,DAN
C039857,customer,16.098278,108.146899,Da Nang,DAN
C017650,customer,16.102115,108.25715,Da Nang,DAN
C040381,customer,16.027725,108.230184,Da Nang,DAN
C035910,customer,16.066967,108.129872,Da Nang,DAN
C000660,customer,15.98714,108.139521,Da Nang,DAN
C030478,customer,16.005694,108.186056,Da Nang,DAN
C030038,customer,16.06447,108.239685,Da Nang,DAN
C036101,customer,16.015529,108.255723,Da Nang,DAN
C042325,customer,16.09843,108.265443,Da Nang,DAN
C032337,customer,16.025952,108.184193,Da Nang,DAN
C015812,customer,16.035572,108.214919,Da Nang,DAN
C045602,customer,16.113863,108.130205,Da Nang,DAN
C048466,customer,16.005327,108.152721,Da Nang,DAN
C020710,customer,15.985841,108.215721,Da Nang,DAN
C017115,customer,16.071905,108.13404,Da Nang,DAN
C008580,customer,16.051634,108.137827,Da Nang,DAN
C008724,customer,16.125444,108.246971,Da Nang,DAN
C043514,customer,16.084097,108.153907,Da Nang,DAN
C007001,customer,16.004639,108.176956,Da Nang,DAN
C022548,customer,16.091443,108.128431,Da Nang,DAN
C017064,customer,16.091504,108.257852,Da Nang,DAN
C000819,customer,16.060284,108.226132,Da Nang,DAN
C025911,customer,16.060281,108.266774,Da Nang,DAN
C038597,customer,15.995184,108.173647,Da Nang,DAN
C028571,customer,15.983089,108.137283,Da Nang,DAN
C035121,customer,16.031071,108.153132,Da Nang,DAN
C010172,customer,15.988692,108.230531,Da Nang,DAN
C005191,customer,16.040951,108.196743,Da Nang,DAN
C045592,customer,16.039516,108.17651,Da Nang,DAN
C012064,customer,16.083432,108.230668,Da Nang,DAN
C004739,customer,16.029964,108.199028,Da Nang,DAN
C004577,customer,16.066896,108.210825,Da Nang,DAN
C011414,customer,16.097002,108.259299,Da Nang,DAN
C019426,customer,16.0907,108.232438,Da Nang,DAN
C000452,customer,16.122192,108.230164,Da Nang,DAN
C042267,customer,15.995401,108.142107,Da Nang,DAN
C014746,customer,16.019938,108.133427,Da Nang,DAN
C020882,customer,16.037627,108.125385,Da Nang,DAN
C013378,customer,16.046449,108.142714,Da Nang,DAN
C006193,customer,15.992497,108.131847,Da Nang,DAN
C036104,customer,16.011642,108.246931,Da Nang,DAN
C042378,customer,16.008897,108.193964,Da Nang,DAN
C012528,customer,16.051891,108.195348,Da Nang,DAN
C033173,customer,16.123695,108.163624,Da Nang,DAN
C001631,customer,16.130933,108.247994,Da Nang,DAN
C029975,customer,16.020654,108.281916,Da Nang,DAN
C038133,customer,16.092255,108.22655,Da Nang,DAN
C031412,customer,16.082151,108.249488,Da Nang,DAN
C006792,customer,16.034098,108.152795,Da Nang,DAN
C013864,customer,16.032608,108.225933,Da Nang,DAN
C027251,customer,16.122529,108.160521,Da Nang,DAN
C035117,customer,16.06944,108.134396,Da Nang,DAN
C005186,customer,15.998162,108.251957,Da Nang,DAN
C014739,customer,15.994582,108.193893,Da Nang,DAN
C034841,customer,16.107672,108.185922,Da Nang,DAN
C030200,customer,15.988843,108.15602,Da Nang,DAN
C034493,customer,16.028027,108.186424,Da Nang,DAN
C014895,customer,16.029305,108.265093,Da Nang,DAN
C043137,customer,16.108143,108.259321,Da Nang,DAN
C005392,customer,16.036071,108.228693,Da Nang,DAN
C019113,customer,16.101726,108.205771,Da Nang,DAN
C037724,customer,16.025292,108.254708,Da Nang,DAN
C014949,customer,16.030563,108.236387,Da Nang,DAN
C009038,customer,15.985604,108.228661,Da Nang,DAN
C046971,customer,15.983247,108.157822,Da Nang,DAN
C034002,customer,16.041867,108.194016,Da Nang,DAN
C001080,customer,16.068582,108.271863,Da Nang,DAN
C029065,customer,15.989108,108.211355,Da Nang,DAN
C020526,customer,16.009991,108.220634,Da Nang,DAN
C034655,customer,16.049865,108.155542,Da Nang,DAN
C043991,customer,16.132442,108.21961,Da Nang,DAN
C035780,customer,16.097625,108.163396,Da Nang,DAN
C010432,customer,16.031388,108.241624,Da Nang,DAN
C022996,customer,16.042599,108.251639,Da Nang,DAN
C028962,customer,16.03024,108.178322,Da Nang,DAN
C049015,customer,16.026421,108.239298,Da Nang,DAN
C039069,customer,16.076561,108.16172,Da Nang,DAN
C040706,customer,16.039384,108.129285,Da Nang,DAN
C001219,customer,16.097835,108.195962,Da Nang,DAN
C029168,customer,16.020208,108.176885,Da Nang,DAN
C021506,customer,16.09253,108.182806,Da Nang,DAN
C032203,customer,16.017258,108.141697,Da Nang,DAN
C020353,customer,16.124707,108.270247,Da Nang,DAN
C048884,customer,16.106472,108.197287,Da Nang,DAN
C018652,customer,15.980744,108.2388,Da Nang,DAN
C004203,customer,16.079334,108.21814,Da Nang,DAN
C000550,customer,16.055158,108.200217,Da Nang,DAN
C013344,customer,16.038637,108.177134,Da Nang,DAN
C031329,customer,16.119391,108.262945,Da Nang,DAN
C043564,customer,16.091466,108.169353,Da Nang,DAN
C029022,customer,16.111639,108.15429,Da Nang,DAN
C021343,customer,16.127482,108.258338,Da Nang,DAN
C018661,customer,16.007699,108.2646,Da Nang,DAN
C018435,customer,16.098028,108.154816,Da Nang,DAN
C022752,customer,16.067784,108.226466,Da Nang,DAN
C005682,customer,16.043088,108.173467,Da Nang,DAN
C046320,customer,16.099869,108.17684,Da Nang,DAN
C010259,customer,16.024172,108.172028,Da Nang,DAN
C001140,customer,16.017069,108.270129,Da Nang,DAN
C021956,customer,16.100407,108.156487,Da Nang,DAN
C049804,customer,16.028201,108.264111,Da Nang,DAN
C047702,customer,16.086138,108.199542,Da Nang,DAN
C031439,customer,16.075251,108.280957,Da Nang,DAN
C026588,customer,16.01011,108.164063,Da Nang,DAN
C010255,customer,16.078517,108.174262,Da Nang,DAN
C004743,customer,16.114629,108.16421,Da Nang,DAN
C020235,customer,16.078481,108.172356,Da Nang,DAN
C004620,customer,16.001877,108.144103,Da Nang,DAN
C007336,customer,16.096407,108.243508,Da Nang,DAN
C043701,customer,15.992748,108.174545,Da Nang,DAN
C011918,customer,16.050277,108.175016,Da Nang,DAN
C037796,customer,16.084293,108.217846,Da Nang,DAN
C032794,customer,15.999229,108.220655,Da Nang,DAN
C036127,customer,16.106044,108.259038,Da Nang,DAN
C018789,customer,15.981458,108.154496,Da Nang,DAN
C042946,customer,16.013469,108.204161,Da Nang,DAN
C005994,customer,16.112686,108.27832,Da Nang,DAN
C031873,customer,16.061639,108.274829,Da Nang,DAN
C024121,customer,16.116827,108.255886,Da Nang,DAN
C005810,customer,16.010529,108.239888,Da Nang,DAN
C005058,customer,16.120118,108.191864,Da Nang,DAN
C027342,customer,16.0318,108.178756,Da Nang,DAN
C022031,customer,16.012113,108.143681,Da Nang,DAN
C045644,customer,16.01951,108.169841,Da Nang,DAN
C042655,customer,15.974901,108.165088,Da Nang,DAN
C036575,customer,16.107981,108.257818,Da Nang,DAN
C004111,customer,15.97908,108.181628,Da Nang,DAN
C047545,customer,16.013573,108.164643,Da Nang,DAN
C002555,customer,16.081117,108.276529,Da Nang,DAN
C030705,customer,16.059119,108.145369,Da Nang,DAN
C023220,customer,16.12525,108.279143,Da Nang,DAN
C002213,customer,16.033776,108.142562,Da Nang,DAN
C043064,customer,15.997381,108.231772,Da Nang,DAN
C023875,customer,16.048966,108.217348,Da Nang,DAN
C011660,customer,16.05311,108.144244,Da Nang,DAN
C034014,customer,16.007498,108.16009,Da Nang,DAN
C013129,customer,16.130457,108.15428,Da Nang,DAN
C019830,customer,16.075113,108.2405,Da Nang,DAN
C032132,customer,15.991334,108.281268,Da Nang,DAN
C016028,customer,16.007823,108.14837,Da Nang,DAN
C037853,customer,16.050193,108.199081,Da Nang,DAN
C018826,customer,16.045479,108.258868,Da Nang,DAN
C036824,customer,16.082003,108.179324,Da Nang,DAN
C048444,customer,16.093651,108.201326,Da Nang,DAN
C042350,customer,16.011307,108.220366,Da Nang,DAN
C008013,customer,16.036891,108.143554,Da Nang,DAN
C039666,customer,16.018291,108.130302,Da Nang,DAN
C048270,customer,16.051983,108.177621,Da Nang,DAN
C002384,customer,16.050161,108.19608,Da Nang,DAN
C042162,customer,16.039994,108.172849,Da Nang,DAN
C042453,customer,16.09196,108.185507,Da Nang,DAN
C002411,customer,16.10664,108.162826,Da Nang,DAN
C000582,customer,16.016306,108.279474,Da Nang,DAN
C036806,customer,16.120768,108.227445,Da Nang,DAN
C006132,customer,15.983753,108.186608,Da Nang,DAN
C030518,customer,16.068911,108.222616,Da Nang,DAN
C019829,customer,16.075461,108.160954,Da Nang,DAN
C028610,customer,16.063609,108.231054,Da Nang,DAN
C030342,customer,16.070843,108.232604,Da Nang,DAN
C012815,customer,16.117368,108.197983,Da Nang,DAN
C049844,customer,16.116776,108.262846,Da Nang,DAN
C001333,customer,15.974196,108.228326,Da Nang,DAN
C006324,customer,15.982782,108.167148,Da Nang,DAN
C043636,customer,16.077545,108.126166,Da Nang,DAN
C029245,customer,16.121582,108.274133,Da Nang,DAN
C014480,customer,16.004244,108.148534,Da Nang,DAN
C045670,customer,15.979657,108.211024,Da Nang,DAN
C024480,customer,16.04792,108.159364,Da Nang,DAN
C001424,customer,16.068343,108.219338,Da Nang,DAN
C035833,customer,16.038303,108.239896,Da Nang,DAN
C003042,customer,16.01195,108.257005,Da Nang,DAN
C046570,customer,16.115367,108.135284,Da Nang,DAN
C007291,customer,15.978507,108.242537,Da Nang,DAN
C047802,customer,16.087669,108.155303,Da Nang,DAN
C033598,customer,16.024476,108.151742,Da Nang,DAN
C015440,customer,15.990985,108.13592,Da Nang,DAN
C003063,customer,16.105108,108.256826,Da Nang,DAN
C029995,customer,16.082569,108.156652,Da Nang,DAN
C019143,customer,16.031271,108.228419,Da Nang,DAN
C011089,customer,16.085805,108.252451,Da Nang,DAN
C049988,customer,16.029832,108.263418,Da Nang,DAN
C012257,customer,16.09878,108.271456,Da Nang,DAN
C032930,customer,16.032076,108.222928,Da Nang,DAN
C035159,customer,16.010293,108.138886,Da Nang,DAN
C044587,customer,15.998383,108.189146,Da Nang,DAN
C014947,customer,16.129862,108.183179,Da Nang,DAN
C036812,customer,16.052706,108.188632,Da Nang,DAN
C027004,customer,16.002485,108.218591,Da Nang,DAN
C044096,customer,16.015169,108.123246,Da Nang,DAN
C029634,customer,16.113509,108.154792,Da Nang,DAN
C007117,customer,16.101016,108.15268,Da Nang,DAN
C047205,customer,16.034242,108.243252,Da Nang,DAN
C010100,customer,16.04406,108.142968,Da Nang,DAN
C001440,customer,15.986092,108.123093,Da Nang,DAN
C017188,customer,16.11036,108.187992,Da Nang,DAN
C007890,customer,15.995996,108.152614,Da Nang,DAN
C027180,customer,15.980148,108.212981,Da Nang,DAN
C000405,customer,16.033033,108.125828,Da Nang,DAN
C010756,customer,16.059843,108.252308,Da Nang,DAN
C009341,customer,16.048594,108.239123,Da Nang,DAN
C034309,customer,16.035045,108.146817,Da Nang,DAN
C019507,customer,16.038795,108.208375,Da Nang,DAN
C024527,customer,16.058042,108.180128,Da Nang,DAN
C010084,customer,16.012034,108.156019,Da Nang,DAN
C042583,customer,16.003923,108.202909,Da Nang,DAN
C026318,customer,15.987482,108.250246,Da Nang,DAN
C008725,customer,16.096965,108.217064,Da Nang,DAN
C031294,customer,15.999112,108.26373,Da Nang,DAN
C002435,customer,16.045643,108.263856,Da Nang,DAN
C020990,customer,15.980821,108.157537,Da Nang,DAN
C012564,customer,16.032041,108.219683,Da Nang,DAN
C002290,customer,16.070023,108.12905,Da Nang,DAN
C020801,customer,16.128143,108.20052,Da Nang,DAN
C032908,customer,16.087575,108.269024,Da Nang,DAN
C040010,customer,16.079852,108.269556,Da Nang,DAN
C027961,customer,16.115158,108.235021,Da Nang,DAN
C015218,customer,16.029094,108.226919,Da Nang,DAN
C032306,customer,15.990473,108.172408,Da Nang,DAN
C034861,customer,16.07653,108.170513,Da Nang,DAN
C044828,customer,16.004576,108.233355,Da Nang,DAN
C031810,customer,16.064157,108.271564,Da Nang,DAN
C024331,customer,16.051535,108.258977,Da Nang,DAN
C044876,customer,15.986151,108.196924,Da Nang,DAN
C016908,customer,16.069487,108.122957,Da Nang,DAN
C024712,customer,15.987835,108.254539,Da Nang,DAN
C021720,customer,16.120426,108.266856,Da Nang,DAN
C031648,customer,16.062912,108.235891,Da Nang,DAN
C026388,customer,16.127135,108.249782,Da Nang,DAN
C017612,customer,16.091781,108.221023,Da Nang,DAN
C039460,customer,16.09316,108.154226,Da Nang,DAN
C020118,customer,15.982792,108.248695,Da Nang,DAN
C045647,customer,16.079762,108.19196,Da Nang,DAN
C002084,customer,16.125879,108.136578,Da Nang,DAN
C004145,customer,16.001787,108.264055,Da Nang,DAN
C038320,customer,15.98451,108.194929,Da Nang,DAN
C000852,customer,16.124853,108.194532,Da Nang,DAN
C044340,customer,16.133261,108.218129,Da Nang,DAN
C006182,customer,16.072956,108.226994,Da Nang,DAN
C043466,customer,16.056762,108.156693,Da Nang,DAN
C046332,customer,15.998476,108.273912,Da Nang,DAN
C011758,customer,16.104554,108.249157,Da Nang,DAN
C045529,customer,16.054212,108.220641,Da Nang,DAN
C017236,customer,16.133589,108.154059,Da Nang,DAN
C029633,customer,16.029484,108.12318,Da Nang,DAN
C042124,customer,16.007405,108.276779,Da Nang,DAN
C035405,customer,16.040272,108.254167,Da Nang,DAN
C009815,customer,16.094538,108.133543,Da Nang,DAN
C036592,customer,16.084869,108.146875,Da Nang,DAN
C035126,customer,16.019398,108.274061,Da Nang,DAN
C041147,customer,15.984539,108.202117,Da Nang,DAN
C012272,customer,16.097238,108.156394,Da Nang,DAN
C002958,customer,16.058494,108.215648,Da Nang,DAN
C016769,customer,16.034223,108.192788,Da Nang,DAN
C024590,customer,15.979428,108.262865,Da Nang,DAN
C003281,customer,16.113472,108.191567,Da Nang,DAN
C038966,customer,16.120219,108.155616,Da Nang,DAN
C040309,customer,16.118575,108.132889,Da Nang,DAN
C008049,customer,16.046949,108.200107,Da Nang,DAN
C044478,customer,16.130698,108.146853,Da Nang,DAN
C000174,customer,16.084903,108.273225,Da Nang,DAN
C001858,customer,16.098913,108.268999,Da Nang,DAN
C037145,customer,16.036267,108.27095,Da Nang,DAN
C005596,customer,16.024972,108.195096,Da Nang,DAN
C001752,customer,16.06167,108.221869,Da Nang,DAN
C041975,customer,16.009986,108.254052,Da Nang,DAN
C034094,customer,16.070098,108.16301,Da Nang,DAN
C044122,customer,15.977333,108.280321,Da Nang,DAN
C020918,customer,16.018366,108.24665,Da Nang,DAN
C036783,customer,16.066716,108.232169,Da Nang,DAN
C004939,customer,15.975462,108.166428,Da Nang,DAN
C028427,customer,16.079517,108.231691,Da Nang,DAN
C035847,customer,16.11884,108.25908,Da Nang,DAN
C031579,customer,16.10689,108.166473,Da Nang,DAN
C032544,customer,16.006201,108.26446,Da Nang,DAN
C035716,customer,16.010716,108.245765,Da Nang,DAN
C035605,customer,16.005971,108.181182,Da Nang,DAN
C026527,customer,15.979687,108.157072,Da Nang,DAN
C006523,customer,15.996058,108.231678,Da Nang,DAN
C019428,customer,16.036317,108.219269,Da Nang,DAN
C008619,customer,16.083577,108.268033,Da Nang,DAN
C013746,customer,16.000207,108.168855,Da Nang,DAN
C046965,customer,15.999166,108.201144,Da Nang,DAN
C034383,customer,16.037351,108.162469,Da Nang,DAN
C028666,customer,16.049434,108.132186,Da Nang,DAN
C039905,customer,16.092933,108.217862,Da Nang,DAN
C012730,customer,16.024789,108.123071,Da Nang,DAN
C017076,customer,16.022062,108.262318,Da Nang,DAN
C018149,customer,15.986729,108.188113,Da Nang,DAN
C049791,customer,16.133608,108.273767,Da Nang,DAN
C042019,customer,16.055248,108.172904,Da Nang,DAN
C037697,customer,16.095283,108.132878,Da Nang,DAN
C024038,customer,16.115348,108.276906,Da Nang,DAN
C013641,customer,16.067393,108.227506,Da Nang,DAN
C004287,customer,16.01155,108.150645,Da Nang,DAN
C002587,customer,16.087718,108.187124,Da Nang,DAN
C030254,customer,16.042223,108.187417,Da Nang,DAN
C043994,customer,16.044567,108.192551,Da Nang,DAN
C034399,customer,16.099253,108.237121,Da Nang,DAN
C040575,customer,16.086048,108.264634,Da Nang,DAN
C001747,customer,15.986329,108.150524,Da Nang,DAN
C022086,customer,16.131339,108.179644,Da Nang,DAN
C026840,customer,16.105194,108.263074,Da Nang,DAN
C002933,customer,16.030477,108.280608,Da Nang,DAN
C036631,customer,16.034281,108.168881,Da Nang,DAN
C027899,customer,16.126734,108.177022,Da Nang,DAN
C025201,customer,16.045595,108.149597,Da Nang,DAN
C032858,customer,16.10857,108.155436,Da Nang,DAN
C008912,customer,15.991691,108.124081,Da Nang,DAN
C023363,customer,16.082573,108.13937,Da Nang,DAN
C006367,customer,16.072267,108.171337,Da Nang,DAN
C049724,customer,16.050282,108.152834,Da Nang,DAN
C021526,customer,16.019615,108.270213,Da Nang,DAN
C031348,customer,16.093994,108.172402,Da Nang,DAN
C012171,customer,16.030159,108.179593,Da Nang,DAN
C017744,customer,16.050079,108.190265,Da Nang,DAN
C045307,customer,15.987434,108.234552,Da Nang,DAN
C001743,customer,16.128038,108.164279,Da Nang,DAN
C013819,customer,16.03153,108.155108,Da Nang,DAN
C039221,customer,16.084638,108.215269,Da Nang,DAN
C014573,customer,16.123832,108.217918,Da Nang,DAN
C022783,customer,16.003937,108.145206,Da Nang,DAN
C024004,customer,16.011221,108.154039,Da Nang,DAN
C028303,customer,15.988185,108.182281,Da Nang,DAN
C016613,customer,16.070356,108.174604,Da Nang,DAN
C014471,customer,16.069581,108.219599,Da Nang,DAN
C025987,customer,16.075914,108.141497,Da Nang,DAN
C025381,customer,16.010688,108.198235,Da Nang,DAN
C043057,customer,15.993393,108.245141,Da Nang,DAN
C001640,customer,16.053404,108.277641,Da Nang,DAN
C006051,customer,16.060111,108.172129,Da Nang,DAN
C023036,customer,16.025402,108.23601,Da Nang,DAN
C012920,customer,16.032906,108.243688,Da Nang,DAN
C035162,customer,16.008435,108.159759,Da Nang,DAN
C041192,customer,15.985489,108.278388,Da Nang,DAN
C039394,customer,16.086912,108.187808,Da Nang,DAN
C008934,customer,16.028975,108.187031,Da Nang,DAN
C019146,customer,16.072511,108.214431,Da Nang,DAN
C007602,customer,16.064233,108.150057,Da Nang,DAN
C019523,customer,15.986278,108.233305,Da Nang,DAN
C009300,customer,16.115068,108.209463,Da Nang,DAN
C033436,customer,16.011478,108.140779,Da Nang,DAN
C004765,customer,16.066872,108.1786,Da Nang,DAN
C004282,customer,16.01681,108.261573,Da Nang,DAN
C030217,customer,16.00529,108.180042,Da Nang,DAN
C020874,customer,16.077122,108.199214,Da Nang,DAN
C018018,customer,15.989402,108.165661,Da Nang,DAN
C001241,customer,16.007616,108.13803,Da Nang,DAN
C048641,customer,16.070344,108.232674,Da Nang,DAN
C018053,customer,16.046024,108.144136,Da Nang,DAN
C019166,customer,16.099748,108.251803,Da Nang,DAN
C020511,customer,16.025386,108.160728,Da Nang,DAN
C009740,customer,16.067494,108.227457,Da Nang,DAN
C020332,customer,16.122156,108.277755,Da Nang,DAN
C048093,customer,16.050174,108.199656,Da Nang,DAN
C024288,customer,16.018441,108.266228,Da Nang,DAN
C021033,customer,16.104863,108.26266,Da Nang,DAN
C003724,customer,16.099373,108.266942,Da Nang,DAN
C039131,customer,15.999458,108.21353,Da Nang,DAN
C048924,customer,15.991099,108.128629,Da Nang,DAN
C041825,customer,15.980899,108.134743,Da Nang,DAN
C005003,customer,16.065487,108.194078,Da Nang,DAN
C029217,customer,15.994626,108.260125,Da Nang,DAN
C015191,customer,16.076773,108.160768,Da Nang,DAN
C025860,customer,16.093026,108.195415,Da Nang,DAN
C003650,customer,16.069947,108.275849,Da Nang,DAN
C038169,customer,16.119395,108.243313,Da Nang,DAN
C035316,customer,16.032199,108.233151,Da Nang,DAN
C004311,customer,16.071513,108.151171,Da Nang,DAN
C031736,customer,16.097027,108.246845,Da Nang,DAN
C002512,customer,16.038922,108.254456,Da Nang,DAN
C033775,customer,16.032281,108.199373,Da Nang,DAN
C017415,customer,16.068677,108.17548,Da Nang,DAN
C035564,customer,16.057363,108.175093,Da Nang,DAN
C026587,customer,16.056601,108.24664,Da Nang,DAN
C009987,customer,15.997705,108.148827,Da Nang,DAN
C021714,customer,15.987625,108.271761,Da Nang,DAN
C003670,customer,16.041101,108.129808,Da Nang,DAN
C042208,customer,16.115448,108.186843,Da Nang,DAN
C047926,customer,16.006909,108.167837,Da Nang,DAN
C009478,customer,16.094668,108.128134,Da Nang,DAN
C040680,customer,16.065908,108.212392,Da Nang,DAN
C013548,customer,16.060535,108.172326,Da Nang,DAN
C007632,customer,15.983611,108.234551,Da Nang,DAN
C013834,customer,16.116168,108.201377,Da Nang,DAN
C036464,customer,16.097419,108.222755,Da Nang,DAN
C023913,customer,16.009264,108.145584,Da Nang,DAN
C029855,customer,16.005061,108.253835,Da Nang,DAN
C048704,customer,16.111124,108.177188,Da Nang,DAN
C035466,customer,16.128815,108.192077,Da Nang,DAN
C010787,customer,16.051293,108.179809,Da Nang,DAN
C046829,customer,16.09317,108.176539,Da Nang,DAN
C008500,customer,16.119881,108.159792,Da Nang,DAN
C031709,customer,15.978598,108.19535,Da Nang,DAN
C011649,customer,16.018763,108.250951,Da Nang,DAN
C028168,customer,16.034519,108.139445,Da Nang,DAN
C012612,customer,16.069491,108.265415,Da Nang,DAN
C001605,customer,16.07985,108.153924,Da Nang,DAN
C040078,customer,16.001677,108.222921,Da Nang,DAN
C045027,customer,15.988056,108.183532,Da Nang,DAN
C047265,customer,16.112435,108.202214,Da Nang,DAN
C041925,customer,16.126452,108.132875,Da Nang,DAN
C020183,customer,16.103994,108.17844,Da Nang,DAN
C042339,customer,16.033313,108.17817,Da Nang,DAN
C011262,customer,21.090162,105.772028,Hanoi,HAN
C039059,customer,21.096471,105.764636,Hanoi,HAN
C026382,customer,21.088342,105.934055,Hanoi,HAN
C011754,customer,20.967868,105.787456,Hanoi,HAN
C008043,customer,21.054551,105.953543,Hanoi,HAN
C029229,customer,21.127418,105.821199,Hanoi,HAN
C023734,customer,20.973117,105.96957,Hanoi,HAN
C006133,customer,20.922984,105.795226,Hanoi,HAN
C011688,customer,20.922628,105.78266,Hanoi,HAN
C023733,customer,20.911569,105.816941,Hanoi,HAN
C037132,customer,21.04534,105.760163,Hanoi,HAN
C013993,customer,20.972111,105.780689,Hanoi,HAN
C038932,customer,20.976463,105.918321,Hanoi,HAN
C047454,customer,20.969708,105.809194,Hanoi,HAN
C000277,customer,20.923383,105.864886,Hanoi,HAN
C037297,customer,20.955288,105.938679,Hanoi,HAN
C018870,customer,20.922344,105.91424,Hanoi,HAN
C037206,customer,21.121372,105.953133,Hanoi,HAN
C011406,customer,21.004444,105.901748,Hanoi,HAN
C002978,customer,21.076347,105.736476,Hanoi,HAN
C047610,customer,20.928977,105.814519,Hanoi,HAN
C023595,customer,21.020673,105.747249,Hanoi,HAN
C013981,customer,20.976342,105.79625,Hanoi,HAN
C013137,customer,21.06471,105.775499,Hanoi,HAN
C019091,customer,20.98218,105.766984,Hanoi,HAN
C021582,customer,21.048749,105.849158,Hanoi,HAN
C022246,customer,21.02587,105.95122,Hanoi,HAN
C021831,customer,21.047221,105.877712,Hanoi,HAN
C008730,customer,21.009637,105.816281,Hanoi,HAN
C027870,customer,21.0041,105.762604,Hanoi,HAN
C014088,customer,21.012412,105.749626,Hanoi,HAN
C039518,customer,21.142266,105.840246,Hanoi,HAN
C047334,customer,21.051061,105.849323,Hanoi,HAN
C021786,customer,21.077196,105.925773,Hanoi,HAN
C000361,customer,21.041464,105.826332,Hanoi,HAN
C016298,customer,21.031991,105.900703,Hanoi,HAN
C035979,customer,21.124116,105.776444,Hanoi,HAN
C023937,customer,21.052307,105.875749,Hanoi,HAN
C024302,customer,21.109368,105.943705,Hanoi,HAN
C005885,customer,21.133462,105.931627,Hanoi,HAN
C019125,customer,20.998397,105.949396,Hanoi,HAN
C037608,customer,20.995346,105.878623,Hanoi,HAN
C033064,customer,21.052742,105.83738,Hanoi,HAN
C003869,customer,21.101811,105.783425,Hanoi,HAN
C036484,customer,21.120063,105.928337,Hanoi,HAN
C013626,customer,21.050925,105.802108,Hanoi,HAN
C038314,customer,21.066543,105.798408,Hanoi,HAN
C038415,customer,21.123705,105.738026,Hanoi,HAN
C015046,customer,21.102741,105.752447,Hanoi,HAN
C007893,customer,20.916355,105.963577,Hanoi,HAN
C018629,customer,21.006932,105.803466,Hanoi,HAN
C043966,customer,21.055125,105.821527,Hanoi,HAN
C026987,customer,21.098721,105.918081,Hanoi,HAN
C010403,customer,21.070316,105.912082,Hanoi,HAN
C012736,customer,21.077597,105.849407,Hanoi,HAN
C047957,customer,21.088518,105.869883,Hanoi,HAN
C040850,customer,21.097722,105.806065,Hanoi,HAN
C035382,customer,21.061906,105.770926,Hanoi,HAN
C038472,customer,20.909842,105.830703,Hanoi,HAN
C030805,customer,21.079709,105.788901,Hanoi,HAN
C044381,customer,20.937948,105.756039,Hanoi,HAN
C017877,customer,21.027371,105.890911,Hanoi,HAN
C041068,customer,21.05578,105.944523,Hanoi,HAN
C033842,customer,21.126758,105.796496,Hanoi,HAN
C031650,customer,20.933259,105.877505,Hanoi,HAN
C012029,customer,21.080977,105.820023,Hanoi,HAN
C000521,customer,20.960331,105.875325,Hanoi,HAN
C021616,customer,21.136656,105.777807,Hanoi,HAN
C008560,customer,21.009515,105.828534,Hanoi,HAN
C017842,customer,21.110379,105.892143,Hanoi,HAN
C027110,customer,20.9355,105.793689,Hanoi,HAN
