customer_id,lat,lon,city,demand_weight,demand_volume,ready_time,due_time,service_time,priority,delivery_type,is_return,ready_time_min,due_time_min,region_id
C026396,21.006727,105.908393,Hanoi,21.73,0.107,15:00,20:00,12.0,1,Home,0,900,1200,HAN
C007252,21.102231,105.760178,Hanoi,23.14,0.114,10:00,16:00,3.0,3,Home,0,600,960,HAN
C027375,21.036661,105.750473,Hanoi,0.61,0.225,08:00,12:00,14.0,2,Locker,0,480,720,HAN
C014277,20.960495,105.761483,Hanoi,17.59,0.152,08:00,16:00,9.0,2,Locker,0,480,960,HAN
C030156,21.106248,105.876301,Hanoi,4.92,0.162,13:00,18:00,9.0,2,Home,1,780,1080,HAN
C049093,20.934949,105.821879,Hanoi,19.79,0.238,10:00,18:00,11.0,3,Home,0,600,1080,HAN
C026213,21.10666,105.802765,Hanoi,17.27,0.139,13:00,20:00,7.0,2,Home,0,780,1200,HAN
C035565,21.136451,105.930737,Hanoi,18.04,0.109,13:00,18:00,13.0,2,Home,0,780,1080,HAN
C001958,20.924654,105.828961,Hanoi,5.88,0.196,10:00,16:00,11.0,2,Home,0,600,960,HAN
C007162,21.084031,105.902896,Hanoi,23.43,0.233,10:00,16:00,15.0,2,Locker,0,600,960,HAN
C036053,21.082365,105.74975,Hanoi,23.51,0.09,09:00,12:00,14.0,3,Home,0,540,720,HAN
C005585,20.923659,105.760957,Hanoi,6.66,0.082,08:00,16:00,11.0,2,Home,0,480,960,HAN
C027634,21.034155,105.921963,Hanoi,4.91,0.117,09:00,16:00,4.0,2,Home,0,540,960,HAN
C008420,20.989921,105.883361,Hanoi,15.25,0.115,09:00,16:00,3.0,2,Home,0,540,960,HAN
C036406,21.026708,105.855827,Hanoi,4.62,0.072,08:00,16:00,3.0,2,Home,0,480,960,HAN
C014120,20.994328,105.800222,Hanoi,6.06,0.216,10:00,18:00,14.0,2,Home,0,600,1080,HAN
C048836,20.946346,105.845787,Hanoi,5.3,0.109,09:00,18:00,6.0,3,Locker,0,540,1080,HAN
C028241,21.046194,105.784615,Hanoi,1.48,0.022,09:00,12:00,10.0,2,Home,0,540,720,HAN
C049041,21.112053,105.787194,Hanoi,6.81,0.131,17:00,20:00,10.0,2,Home,0,1020,1200,HAN
C048893,20.91316,105.759215,Hanoi,16.83,0.006,08:00,11:00,3.0,3,Locker,0,480,660,HAN
C022225,21.098711,105.75065,Hanoi,4.48,0.183,15:00,20:00,13.0,2,Locker,0,900,1200,HAN
C042545,21.039437,105.820869,Hanoi,4.91,0.214,15:00,20:00,7.0,2,Home,0,900,1200,HAN
C024236,21.0571,105.885037,Hanoi,6.81,0.12,09:00,16:00,11.0,2,Locker,0,540,960,HAN
C043655,21.065688,105.871328,Hanoi,3.58,0.015,17:00,20:00,8.0,3,Home,0,1020,1200,HAN
C042696,21.124661,105.849874,Hanoi,7.86,0.03,15:00,18:00,15.0,1,Home,0,900,1080,HAN
C039933,21.091731,105.945096,Hanoi,22.93,0.189,09:00,12:00,10.0,2,Home,0,540,720,HAN
C005626,21.073992,105.854027,Hanoi,9.86,0.124,09:00,16:00,13.0,2,Home,0,540,960,HAN
C025976,21.070994,105.864602,Hanoi,23.16,0.196,09:00,12:00,12.0,3,Home,0,540,720,HAN
C031691,21.076455,105.872914,Hanoi,0.84,0.23,08:00,12:00,11.0,3,Home,0,480,720,HAN
C038526,20.910949,105.94267,Hanoi,1.74,0.207,10:00,16:00,6.0,2,Office,1,600,960,HAN
C002187,21.146355,105.77243,Hanoi,21.3,0.232,13:00,18:00,3.0,1,Home,0,780,1080,HAN
C037423,20.961082,105.899908,Hanoi,13.5,0.216,13:00,18:00,15.0,3,Home,0,780,1080,HAN
C000152,20.97776,105.781638,Hanoi,3.44,0.226,08:00,16:00,4.0,2,Home,0,480,960,HAN
C016874,20.919111,105.788058,Hanoi,24.04,0.248,10:00,16:00,12.0,3,Home,0,600,960,HAN
C005985,20.939769,105.892594,Hanoi,10.95,0.007,09:00,16:00,11.0,2,Home,1,540,960,HAN
C013347,21.011884,105.862471,Hanoi,10.2,0.079,15:00,21:00,14.0,2,Office,0,900,1260,HAN
C044035,21.078396,105.804245,Hanoi,17.88,0.234,15:00,18:00,13.0,2,Home,0,900,1080,HAN
C038340,20.970952,105.739909,Hanoi,2.12,0.071,15:00,21:00,3.0,2,Home,0,900,1260,HAN
C002535,21.114677,105.889165,Hanoi,18.28,0.189,13:00,20:00,5.0,2,Home,0,780,1200,HAN
C038196,20.967888,105.912221,Hanoi,21.86,0.139,08:00,16:00,11.0,3,Home,0,480,960,HAN
C029572,21.097085,105.898415,Hanoi,21.59,0.212,10:00,16:00,3.0,1,Home,0,600,960,HAN
C038563,21.01776,105.904099,Hanoi,8.36,0.113,15:00,20:00,12.0,2,Home,0,900,1200,HAN
C048799,21.081661,105.7957,Hanoi,10.89,0.202,15:00,21:00,11.0,2,Home,1,900,1260,HAN
C042291,21.139323,105.754092,Hanoi,17.68,0.015,10:00,18:00,12.0,2,Locker,0,600,1080,HAN
C016107,21.047394,105.88396,Hanoi,23.4,0.195,17:00,20:00,5.0,3,Home,0,1020,1200,HAN
C027216,21.076402,105.954029,Hanoi,14.16,0.15,15:00,18:00,11.0,2,Home,0,900,1080,HAN
C005680,20.965947,105.832069,Hanoi,2.43,0.219,09:00,18:00,15.0,3,Home,0,540,1080,HAN
C032619,21.086125,105.878258,Hanoi,2.63,0.059,10:00,18:00,5.0,3,Home,0,600,1080,HAN
C021291,20.92451,105.921358,Hanoi,15.27,0.119,17:00,20:00,13.0,2,Home,0,1020,1200,HAN
C016141,21.015359,105.910377,Hanoi,15.43,0.13,13:00,18:00,8.0,2,Home,1,780,1080,HAN
C030657,20.941297,105.754685,Hanoi,6.74,0.121,17:00,20:00,10.0,2,Home,0,1020,1200,HAN
C041241,20.92301,105.808551,Hanoi,18.48,0.054,08:00,16:00,8.0,1,Home,0,480,960,HAN
C011038,21.068742,105.778139,Hanoi,19.69,0.206,10:00,16:00,12.0,2,Home,0,600,960,HAN
C002216,21.137796,105.735039,Hanoi,11.99,0.065,13:00,18:00,5.0,1,Home,1,780,1080,HAN
C018832,21.062717,105.840255,Hanoi,10.36,0.054,09:00,12:00,8.0,2,Home,1,540,720,HAN
C022137,21.002564,105.882116,Hanoi,13.45,0.218,09:00,12:00,3.0,2,Home,0,540,720,HAN
C044283,20.982676,105.73807,Hanoi,9.35,0.024,08:00,12:00,13.0,2,Home,0,480,720,HAN
C010277,20.945773,105.965333,Hanoi,5.52,0.248,13:00,16:00,3.0,3,Office,0,780,960,HAN
C031565,21.113429,105.97107,Hanoi,1.66,0.206,10:00,16:00,12.0,1,Locker,0,600,960,HAN
C007567,21.07779,105.742529,Hanoi,17.58,0.161,17:00,21:00,7.0,2,Home,0,1020,1260,HAN
C016408,21.028994,105.740633,Hanoi,1.69,0.038,08:00,11:00,15.0,2,Home,0,480,660,HAN
C023594,21.101359,105.894121,Hanoi,12.27,0.044,13:00,18:00,11.0,2,Locker,0,780,1080,HAN
C039784,20.919407,105.772493,Hanoi,11.79,0.17,09:00,18:00,8.0,2,Home,1,540,1080,HAN
C018542,20.951764,105.778081,Hanoi,11.94,0.173,17:00,20:00,3.0,1,Home,0,1020,1200,HAN
C018694,21.032432,105.734082,Hanoi,3.07,0.13,13:00,20:00,3.0,2,Locker,0,780,1200,HAN
C024471,20.964679,105.770076,Hanoi,11.44,0.018,09:00,18:00,10.0,2,Locker,0,540,1080,HAN
C027247,21.049947,105.798079,Hanoi,5.51,0.039,13:00,20:00,12.0,2,Home,0,780,1200,HAN
C011309,21.09205,105.947074,Hanoi,8.66,0.06,10:00,18:00,4.0,2,Home,0,600,1080,HAN
C028485,20.988525,105.745192,Hanoi,6.09,0.194,15:00,18:00,6.0,1,Home,0,900,1080,HAN
C015196,20.965746,105.912615,Hanoi,19.61,0.076,10:00,18:00,6.0,1,Locker,0,600,1080,HAN
C043495,20.956759,105.817964,Hanoi,17.77,0.204,13:00,20:00,7.0,2,Home,0,780,1200,HAN
C044814,21.09419,105.937974,Hanoi,17.06,0.123,17:00,20:00,11.0,2,Home,0,1020,1200,HAN
C025278,21.117585,105.772473,Hanoi,1.19,0.085,17:00,21:00,15.0,1,Locker,0,1020,1260,HAN
C012372,21.050963,105.917849,Hanoi,13.72,0.155,08:00,16:00,9.0,1,Home,0,480,960,HAN
C026439,21.105194,105.821469,Hanoi,0.7,0.213,10:00,16:00,9.0,1,Home,0,600,960,HAN
C014494,21.091572,105.821656,Hanoi,23.4,0.092,08:00,12:00,11.0,1,Home,0,480,720,HAN
C044769,21.117202,105.922054,Hanoi,14.09,0.159,08:00,16:00,8.0,1,Home,0,480,960,HAN
C030802,21.060872,105.76229,Hanoi,4.27,0.103,15:00,21:00,13.0,3,Home,0,900,1260,HAN
C008217,21.091398,105.738615,Hanoi,24.2,0.239,10:00,18:00,7.0,2,Home,1,600,1080,HAN
C042908,20.940406,105.961312,Hanoi,1.59,0.214,13:00,20:00,12.0,1,Home,0,780,1200,HAN
C022522,20.98507,105.743477,Hanoi,17.17,0.138,09:00,16:00,13.0,2,Home,0,540,960,HAN
C022010,21.010064,105.815608,Hanoi,24.74,0.13,15:00,20:00,15.0,2,Home,0,900,1200,HAN
C035708,20.981069,105.969699,Hanoi,22.13,0.073,15:00,20:00,6.0,2,Home,0,900,1200,HAN
C014475,21.041852,105.839451,Hanoi,16.13,0.044,09:00,18:00,11.0,1,Home,0,540,1080,HAN
C019110,20.983583,105.892219,Hanoi,19.33,0.141,13:00,18:00,15.0,2,Locker,0,780,1080,HAN
C037115,21.117941,105.792744,Hanoi,1.73,0.026,15:00,18:00,4.0,2,Home,0,900,1080,HAN
C012680,21.033918,105.866322,Hanoi,7.3,0.144,17:00,21:00,9.0,2,Home,0,1020,1260,HAN
C008837,20.928501,105.770313,Hanoi,7.04,0.24,10:00,16:00,5.0,2,Home,0,600,960,HAN
C042120,20.910036,105.812335,Hanoi,23.67,0.128,15:00,20:00,9.0,1,Home,0,900,1200,HAN
C002375,20.937791,105.930689,Hanoi,0.69,0.012,15:00,18:00,4.0,2,Locker,1,900,1080,HAN
C026173,20.922589,105.880979,Hanoi,6.1,0.098,15:00,21:00,11.0,3,Locker,0,900,1260,HAN
C027827,20.926137,105.841508,Hanoi,3.09,0.185,09:00,18:00,15.0,1,Home,0,540,1080,HAN
C023419,20.918844,105.846886,Hanoi,16.79,0.169,17:00,21:00,4.0,2,Locker,0,1020,1260,HAN
C009577,21.077959,105.740046,Hanoi,16.87,0.057,10:00,16:00,14.0,2,Office,0,600,960,HAN
C000050,20.936536,105.753567,Hanoi,10.57,0.121,09:00,16:00,3.0,2,Home,0,540,960,HAN
C022053,21.124087,105.826873,Hanoi,3.15,0.237,15:00,21:00,10.0,2,Home,0,900,1260,HAN
C004867,21.085346,105.945115,Hanoi,5.79,0.046,15:00,18:00,6.0,3,Home,0,900,1080,HAN
C041603,21.10288,105.874634,Hanoi,3.46,0.057,15:00,20:00,11.0,1,Home,0,900,1200,HAN
C018916,21.023727,105.879998,Hanoi,7.89,0.128,15:00,21:00,10.0,1,Locker,0,900,1260,HAN
C038155,21.050679,105.852617,Hanoi,16.89,0.137,17:00,21:00,8.0,2,Home,0,1020,1260,HAN
C020928,20.969794,105.97134,Hanoi,1.73,0.055,08:00,11:00,9.0,3,Home,0,480,660,HAN
C020664,20.972419,105.957783,Hanoi,14.01,0.116,09:00,18:00,9.0,2,Home,0,540,1080,HAN
C040541,21.048141,105.813881,Hanoi,18.04,0.029,08:00,11:00,13.0,3,Home,0,480,660,HAN
C043653,20.92308,105.7854,Hanoi,23.12,0.05,13:00,20:00,11.0,1,Home,0,780,1200,HAN
C044564,21.135458,105.891922,Hanoi,17.19,0.069,09:00,18:00,4.0,1,Home,0,540,1080,HAN
C041362,21.068642,105.803715,Hanoi,22.17,0.12,10:00,16:00,4.0,1,Home,0,600,960,HAN
C002119,21.064689,105.736191,Hanoi,22.81,0.182,10:00,16:00,10.0,2,Home,1,600,960,HAN
C041580,21.108066,105.830201,Hanoi,14.04,0.129,13:00,16:00,8.0,2,Home,0,780,960,HAN
C032105,20.922942,105.876665,Hanoi,23.94,0.127,17:00,20:00,4.0,1,Home,0,1020,1200,HAN
C030901,21.022502,105.73736,Hanoi,12.7,0.132,10:00,18:00,11.0,1,Home,0,600,1080,HAN
C026321,21.02589,105.941071,Hanoi,16.93,0.122,08:00,12:00,13.0,2,Home,0,480,720,HAN
C002477,21.147634,105.799546,Hanoi,7.17,0.211,08:00,11:00,6.0,1,Home,0,480,660,HAN
C009647,20.921434,105.932789,Hanoi,4.89,0.13,15:00,21:00,10.0,1,Home,0,900,1260,HAN
C002598,20.959298,105.863813,Hanoi,22.82,0.156,10:00,16:00,12.0,2,Home,0,600,960,HAN
C030577,21.015267,105.865021,Hanoi,0.71,0.034,15:00,20:00,10.0,3,Home,0,900,1200,HAN
C033317,20.936452,105.817325,Hanoi,23.64,0.09,08:00,12:00,7.0,3,Home,0,480,720,HAN
C029150,20.912135,105.915444,Hanoi,0.69,0.248,17:00,21:00,4.0,1,Office,0,1020,1260,HAN
C031884,20.913351,105.79114,Hanoi,11.37,0.007,10:00,16:00,4.0,1,Home,0,600,960,HAN
C042438,21.042913,105.839601,Hanoi,4.95,0.125,10:00,18:00,10.0,1,Home,0,600,1080,HAN
C042572,20.982595,105.944647,Hanoi,13.07,0.182,10:00,16:00,15.0,2,Locker,0,600,960,HAN
C032427,21.052288,105.914518,Hanoi,21.73,0.117,10:00,16:00,11.0,2,Home,0,600,960,HAN
C022813,20.909452,105.832704,Hanoi,22.99,0.188,13:00,16:00,13.0,3,Office,1,780,960,HAN
C039047,21.130983,105.860606,Hanoi,17.31,0.206,13:00,16:00,5.0,1,Home,0,780,960,HAN
C025342,21.116801,105.745013,Hanoi,23.72,0.223,17:00,21:00,6.0,2,Home,0,1020,1260,HAN
C018133,20.940928,105.745739,Hanoi,5.78,0.181,09:00,16:00,15.0,2,Home,0,540,960,HAN
C028322,20.99839,105.825288,Hanoi,2.67,0.03,15:00,20:00,13.0,2,Home,0,900,1200,HAN
C004868,21.119617,105.837079,Hanoi,18.47,0.096,17:00,21:00,5.0,2,Home,0,1020,1260,HAN
C004648,21.130667,105.856873,Hanoi,8.19,0.078,15:00,18:00,3.0,1,Home,0,900,1080,HAN
C003167,21.031345,105.846555,Hanoi,23.0,0.137,10:00,16:00,15.0,2,Home,0,600,960,HAN
C018752,20.909338,105.866183,Hanoi,16.78,0.126,10:00,16:00,4.0,2,Home,0,600,960,HAN
C049858,21.069362,105.92489,Hanoi,3.08,0.234,08:00,11:00,13.0,2,Home,0,480,660,HAN
C022646,21.056876,105.930163,Hanoi,13.94,0.085,17:00,21:00,3.0,2,Locker,0,1020,1260,HAN
C014934,21.044476,105.766271,Hanoi,13.52,0.115,10:00,18:00,13.0,2,Home,1,600,1080,HAN
C048421,21.0466,105.93853,Hanoi,14.35,0.144,15:00,20:00,11.0,2,Home,0,900,1200,HAN
C028029,21.025867,105.8609,Hanoi,16.18,0.007,15:00,18:00,10.0,1,Home,0,900,1080,HAN
C023491,20.952708,105.754,Hanoi,11.88,0.019,10:00,18:00,13.0,1,Home,0,600,1080,HAN
C041030,21.036346,105.904824,Hanoi,12.53,0.124,08:00,12:00,7.0,2,Home,1,480,720,HAN
C025347,21.060732,105.783041,Hanoi,17.78,0.014,13:00,16:00,9.0,2,Home,0,780,960,HAN
C025816,21.062801,105.924954,Hanoi,23.98,0.146,09:00,16:00,11.0,3,Home,0,540,960,HAN
C013457,21.072763,105.868158,Hanoi,21.01,0.179,15:00,20:00,8.0,2,Home,0,900,1200,HAN
C045051,21.09817,105.86195,Hanoi,20.85,0.155,10:00,16:00,15.0,3,Home,0,600,960,HAN
C041743,21.068933,105.775699,Hanoi,9.76,0.047,17:00,21:00,7.0,2,Locker,0,1020,1260,HAN
C041260,20.959578,105.95094,Hanoi,1.86,0.012,15:00,18:00,12.0,2,Home,0,900,1080,HAN
C047018,21.104612,105.930341,Hanoi,7.43,0.131,10:00,18:00,3.0,2,Home,0,600,1080,HAN
C010779,20.920826,105.956818,Hanoi,19.87,0.177,17:00,21:00,4.0,2,Home,0,1020,1260,HAN
C034834,21.017105,105.828966,Hanoi,3.36,0.076,15:00,21:00,8.0,2,Home,0,900,1260,HAN
C011534,20.913245,105.846961,Hanoi,3.58,0.1,13:00,20:00,9.0,3,Home,0,780,1200,HAN
C000938,20.96944,105.825567,Hanoi,3.1,0.08,17:00,20:00,11.0,1,Home,0,1020,1200,HAN
C019905,21.081676,105.840101,Hanoi,9.15,0.038,15:00,20:00,8.0,2,Home,0,900,1200,HAN
C028659,21.05728,105.818875,Hanoi,7.38,0.014,15:00,18:00,7.0,2,Locker,0,900,1080,HAN
C021266,21.108693,105.864848,Hanoi,24.55,0.174,17:00,20:00,11.0,2,Home,0,1020,1200,HAN
C020559,21.035057,105.751138,Hanoi,0.7,0.006,13:00,16:00,4.0,2,Home,0,780,960,HAN
C009727,21.107322,105.826071,Hanoi,10.79,0.237,09:00,18:00,12.0,2,Home,0,540,1080,HAN
C041799,21.122964,105.964853,Hanoi,24.28,0.15,09:00,12:00,15.0,2,Locker,0,540,720,HAN
C038893,21.038786,105.959545,Hanoi,18.25,0.129,17:00,20:00,9.0,2,Home,0,1020,1200,HAN
C017527,20.985519,105.878996,Hanoi,0.66,0.12,17:00,21:00,7.0,3,Home,0,1020,1260,HAN
C047809,21.120282,105.839386,Hanoi,23.4,0.036,08:00,11:00,8.0,2,Office,0,480,660,HAN
C025233,21.11314,105.784267,Hanoi,22.03,0.022,10:00,16:00,3.0,1,Home,0,600,960,HAN
C002181,21.146688,105.843574,Hanoi,7.36,0.055,08:00,12:00,7.0,3,Locker,0,480,720,HAN
C002194,21.115535,105.939748,Hanoi,18.58,0.141,15:00,18:00,6.0,2,Home,0,900,1080,HAN
C028591,21.008617,105.94272,Hanoi,7.51,0.084,10:00,16:00,9.0,1,Locker,0,600,960,HAN
C039703,21.025984,105.790786,Hanoi,1.6,0.094,13:00,18:00,15.0,2,Locker,0,780,1080,HAN
C037760,21.012286,105.84569,Hanoi,3.65,0.091,15:00,18:00,6.0,1,Home,0,900,1080,HAN
C042846,21.142332,105.901103,Hanoi,5.04,0.231,08:00,16:00,6.0,3,Home,0,480,960,HAN
C041467,21.002134,105.932124,Hanoi,18.18,0.113,15:00,21:00,6.0,1,Home,0,900,1260,HAN
C043084,21.09619,105.772814,Hanoi,15.61,0.222,10:00,16:00,10.0,2,Home,0,600,960,HAN
C002827,20.918094,105.907579,Hanoi,5.49,0.077,15:00,20:00,11.0,2,Home,0,900,1200,HAN
C048985,21.08451,105.861111,Hanoi,1.18,0.245,13:00,20:00,12.0,2,Home,0,780,1200,HAN
C018889,20.998604,105.818808,Hanoi,19.05,0.233,13:00,18:00,4.0,1,Home,0,780,1080,HAN
C016821,20.999391,105.859684,Hanoi,16.69,0.106,15:00,21:00,9.0,2,Home,0,900,1260,HAN
C028481,20.92007,105.758157,Hanoi,16.63,0.182,15:00,20:00,4.0,3,Office,0,900,1200,HAN
C002954,21.033915,105.825258,Hanoi,15.79,0.198,09:00,18:00,6.0,2,Home,0,540,1080,HAN
C000284,21.098756,105.766946,Hanoi,7.43,0.124,08:00,11:00,8.0,3,Home,0,480,660,HAN
C012137,21.053866,105.873071,Hanoi,13.07,0.034,17:00,20:00,8.0,3,Home,0,1020,1200,HAN
C040392,21.06497,105.804116,Hanoi,17.61,0.102,17:00,20:00,5.0,1,Locker,0,1020,1200,HAN
C041535,21.058066,105.963153,Hanoi,11.9,0.15,10:00,16:00,6.0,2,Home,0,600,960,HAN
C008027,21.020604,105.83113,Hanoi,12.79,0.191,13:00,18:00,14.0,2,Locker,0,780,1080,HAN
C002653,21.000952,105.740584,Hanoi,10.74,0.206,17:00,21:00,5.0,2,Office,0,1020,1260,HAN
C033180,20.949351,105.823955,Hanoi,19.32,0.12,09:00,18:00,6.0,1,Home,0,540,1080,HAN
C021155,20.911374,105.910032,Hanoi,21.86,0.243,15:00,18:00,7.0,3,Home,0,900,1080,HAN
C000853,20.95212,105.799617,Hanoi,0.91,0.034,10:00,18:00,15.0,2,Home,0,600,1080,HAN
C039080,21.095647,105.77445,Hanoi,20.64,0.196,08:00,11:00,3.0,1,Home,1,480,660,HAN
C029220,20.927163,105.915095,Hanoi,12.61,0.212,15:00,18:00,9.0,3,Home,0,900,1080,HAN
C008651,21.053919,105.869127,Hanoi,7.13,0.224,15:00,20:00,9.0,2,Home,0,900,1200,HAN
C001344,20.955727,105.73566,Hanoi,12.61,0.231,15:00,21:00,4.0,2,Office,0,900,1260,HAN
C013055,21.079518,105.873776,Hanoi,9.69,0.029,13:00,20:00,6.0,1,Home,1,780,1200,HAN
C029107,21.069105,105.96117,Hanoi,8.23,0.064,13:00,20:00,5.0,3,Home,1,780,1200,HAN
C036750,20.925702,105.960698,Hanoi,13.54,0.189,17:00,20:00,11.0,2,Locker,1,1020,1200,HAN
C040543,21.089888,105.762179,Hanoi,21.81,0.157,09:00,18:00,3.0,2,Locker,0,540,1080,HAN
C043569,21.110788,105.843512,Hanoi,6.95,0.081,13:00,18:00,10.0,2,Home,0,780,1080,HAN
C041679,21.000985,105.845338,Hanoi,3.54,0.122,08:00,16:00,13.0,3,Home,0,480,960,HAN
C023203,20.97211,105.972189,Hanoi,6.81,0.109,13:00,16:00,8.0,1,Home,0,780,960,HAN
C009129,20.989805,105.899321,Hanoi,7.64,0.083,17:00,20:00,14.0,2,Home,0,1020,1200,HAN
C025293,21.047638,105.784706,Hanoi,14.8,0.206,17:00,21:00,3.0,3,Locker,0,1020,1260,HAN
C039211,21.113199,105.785055,Hanoi,21.41,0.041,09:00,18:00,14.0,2,Home,0,540,1080,HAN
C047777,20.996673,105.804527,Hanoi,19.38,0.115,09:00,18:00,8.0,2,Home,0,540,1080,HAN
C004907,20.921629,105.73828,Hanoi,7.86,0.029,09:00,12:00,13.0,2,Home,0,540,720,HAN
C046438,20.976571,105.761382,Hanoi,20.01,0.17,17:00,20:00,3.0,2,Home,0,1020,1200,HAN
C012792,20.990915,105.894792,Hanoi,17.16,0.066,15:00,21:00,5.0,3,Home,0,900,1260,HAN
C044139,20.94135,105.836595,Hanoi,7.04,0.111,08:00,16:00,3.0,2,Home,0,480,960,HAN
C000735,21.006686,105.759622,Hanoi,22.64,0.065,08:00,12:00,14.0,3,Home,0,480,720,HAN
C009734,21.063434,105.782089,Hanoi,1.31,0.228,08:00,16:00,4.0,3,Home,0,480,960,HAN
C016860,20.957434,105.863518,Hanoi,3.75,0.135,17:00,21:00,6.0,3,Home,0,1020,1260,HAN
C038987,21.0958,105.957942,Hanoi,20.36,0.2,15:00,18:00,12.0,2,Home,0,900,1080,HAN
C007552,20.97494,105.829993,Hanoi,15.61,0.167,15:00,20:00,7.0,2,Home,0,900,1200,HAN
C002803,21.064707,105.765928,Hanoi,11.44,0.091,17:00,21:00,4.0,2,Home,0,1020,1260,HAN
C003819,21.10754,105.962824,Hanoi,7.17,0.222,13:00,16:00,3.0,1,Home,0,780,960,HAN
C034787,20.911316,105.967961,Hanoi,12.22,0.197,15:00,20:00,7.0,2,Home,0,900,1200,HAN
C037051,21.017216,105.88255,Hanoi,2.37,0.229,08:00,12:00,15.0,2,Home,0,480,720,HAN
C042114,20.912657,105.803859,Hanoi,21.77,0.142,09:00,12:00,15.0,3,Home,0,540,720,HAN
C005992,20.995903,105.835005,Hanoi,21.73,0.049,08:00,16:00,8.0,2,Home,0,480,960,HAN
C039157,21.049219,105.95756,Hanoi,12.55,0.194,13:00,16:00,11.0,1,Home,0,780,960,HAN
C000912,21.057176,105.771103,Hanoi,5.57,0.24,13:00,16:00,10.0,2,Home,1,780,960,HAN
C019188,21.087219,105.913264,Hanoi,23.23,0.192,09:00,16:00,9.0,2,Home,0,540,960,HAN
C029823,21.103179,105.897219,Hanoi,2.86,0.148,09:00,16:00,15.0,2,Home,0,540,960,HAN
C012624,21.040491,105.851109,Hanoi,21.12,0.036,09:00,18:00,4.0,2,Home,0,540,1080,HAN
C027903,20.920879,105.972677,Hanoi,4.14,0.163,09:00,12:00,4.0,2,Locker,0,540,720,HAN
C032590,20.927817,105.86101,Hanoi,16.98,0.097,10:00,16:00,3.0,2,Locker,0,600,960,HAN
C027372,21.039389,105.933713,Hanoi,12.57,0.045,13:00,16:00,9.0,2,Home,0,780,960,HAN
C024903,21.101432,105.858219,Hanoi,18.12,0.149,09:00,12:00,12.0,2,Home,0,540,720,HAN
C017050,20.952408,105.955349,Hanoi,5.59,0.249,08:00,16:00,11.0,2,Home,0,480,960,HAN
C025658,21.049097,105.882323,Hanoi,5.06,0.145,10:00,18:00,11.0,2,Home,0,600,1080,HAN
C035415,21.064123,105.830058,Hanoi,13.1,0.069,08:00,11:00,10.0,3,Home,0,480,660,HAN
C011590,21.144033,105.877943,Hanoi,21.88,0.149,17:00,21:00,3.0,3,Home,0,1020,1260,HAN
C049325,20.990087,105.858681,Hanoi,12.87,0.163,08:00,16:00,12.0,1,Home,0,480,960,HAN
C042513,20.988502,105.812035,Hanoi,7.82,0.023,17:00,20:00,5.0,2,Locker,0,1020,1200,HAN
C031359,21.147333,105.803981,Hanoi,17.69,0.065,08:00,11:00,4.0,2,Home,1,480,660,HAN
C020966,20.989864,105.909908,Hanoi,10.64,0.211,08:00,11:00,10.0,1,Home,1,480,660,HAN
C027642,21.101874,105.916378,Hanoi,12.81,0.216,15:00,18:00,10.0,2,Home,0,900,1080,HAN
C017531,20.965855,105.860097,Hanoi,13.0,0.137,15:00,18:00,3.0,2,Home,0,900,1080,HAN
C004003,21.022378,105.742183,Hanoi,14.79,0.083,08:00,12:00,5.0,2,Locker,0,480,720,HAN
C010046,21.001818,105.919199,Hanoi,7.15,0.126,17:00,20:00,9.0,2,Home,0,1020,1200,HAN
C045104,20.957281,105.916586,Hanoi,21.17,0.064,15:00,18:00,15.0,3,Home,0,900,1080,HAN
C006960,20.952665,105.829171,Hanoi,4.34,0.103,15:00,21:00,7.0,3,Home,0,900,1260,HAN
C033886,21.143329,105.904792,Hanoi,13.34,0.007,08:00,11:00,8.0,2,Locker,0,480,660,HAN
C002254,20.940234,105.88076,Hanoi,8.45,0.143,10:00,16:00,14.0,2,Locker,0,600,960,HAN
C027105,21.095436,105.762729,Hanoi,7.68,0.207,13:00,16:00,8.0,3,Home,0,780,960,HAN
C035651,20.935454,105.822652,Hanoi,1.69,0.067,15:00,20:00,3.0,2,Office,0,900,1200,HAN
C003868,21.048501,105.950784,Hanoi,24.54,0.213,10:00,18:00,5.0,2,Home,0,600,1080,HAN
C042548,20.9772,105.936517,Hanoi,19.3,0.212,17:00,21:00,4.0,1,Home,0,1020,1260,HAN
C011810,21.000804,105.765863,Hanoi,11.32,0.097,13:00,18:00,7.0,2,Office,0,780,1080,HAN
C013193,20.995502,105.828569,Hanoi,1.7,0.19,13:00,20:00,11.0,1,Home,0,780,1200,HAN
C044195,21.049433,105.900916,Hanoi,9.94,0.102,13:00,18:00,10.0,2,Locker,0,780,1080,HAN
C045345,20.974464,105.893806,Hanoi,2.33,0.154,08:00,12:00,11.0,3,Home,0,480,720,HAN
C047535,20.964233,105.938174,Hanoi,1.13,0.168,09:00,18:00,12.0,1,Home,1,540,1080,HAN
C033479,21.03618,105.742147,Hanoi,17.1,0.129,13:00,16:00,11.0,2,Locker,0,780,960,HAN
C002462,20.934041,105.931461,Hanoi,7.67,0.166,17:00,21:00,8.0,3,Home,1,1020,1260,HAN
C040463,21.051461,105.93871,Hanoi,22.18,0.104,15:00,20:00,8.0,2,Locker,0,900,1200,HAN
C037766,20.941354,105.894672,Hanoi,21.37,0.091,15:00,20:00,14.0,3,Locker,0,900,1200,HAN
